050,17,119,Illinois,Madison County,2,12,17821,8658,9163,8031,8437,509,559,28,34,36,69,1,1,53,63,8081,8489,518,577,67,82,43,80,4,5,8536,9059,7914,8345,507,556,26,26,36,69,1,1,52,62,7964,8397,515,573,65,74,42,79,4,4,122,104,117,92,2,3,2,8,0,0,0,0,1,1,117,92,3,4,2,8,1,1,0,1
050,17,119,Illinois,Madison County,2,13,14749,7062,7687,6607,7108,360,461,18,16,38,68,1,4,38,30,6643,7136,366,467,50,39,40,72,1,6,6986,7599,6535,7028,357,459,17,13,38,67,1,4,38,28,6571,7054,363,464,49,35,40,69,1,6,76,88,72,80,3,2,1,3,0,1,0,0,0,2,72,82,3,3,1,4,0,3,0,0
050,17,119,Illinois,Madison County,2,14,11182,5308,5874,4971,5490,258,299,12,11,38,42,2,3,27,29,4992,5519,268,301,32,36,43,44,3,3,5237,5820,4904,5440,258,297,10,9,38,42,2,3,25,29,4925,5469,266,299,29,34,42,44,3,3,71,54,67,50,0,2,2,2,0,0,0,0,2,0,67,50,2,2,3,2,1,0,0,0
050,17,119,Illinois,Madison County,2,15,8584,3911,4673,3710,4419,157,209,6,7,14,21,3,1,21,16,3731,4435,159,210,21,21,17,22,4,2,3862,4627,3662,4378,157,208,5,5,14,20,3,1,21,15,3683,4393,159,209,20,18,17,21,4,2,49,46,48,41,0,1,1,2,0,1,0,0,0,1,48,42,0,1,1,3,0,1,0,0
050,17,119,Illinois,Madison County,2,16,7253,3064,4189,2918,3989,120,157,2,4,14,19,0,0,10,20,2928,4008,121,159,10,17,16,24,0,2,3028,4150,2884,3952,120,157,2,3,14,18,0,0,8,20,2892,3971,121,159,8,16,15,23,0,2,36,39,34,37,0,0,0,1,0,1,0,0,2,0,36,37,0,0,2,1,1,1,0,0
050,17,119,Illinois,Madison County,2,17,5989,2302,3687,2226,3538,65,121,2,4,2,10,1,0,6,14,2231,3552,66,123,6,13,3,14,2,0,2278,3656,2204,3507,65,121,1,4,2,10,0,0,6,14,2209,3521,66,123,5,13,3,14,1,0,24,31,22,31,0,0,1,0,0,0,1,0,0,0,22,31,0,0,1,0,0,0,1,0
050,17,119,Illinois,Madison County,2,18,5464,1673,3791,1616,3626,48,152,1,0,5,5,0,0,3,8,1619,3634,48,152,4,8,5,5,0,0,1660,3772,1603,3607,48,152,1,0,5,5,0,0,3,8,1606,3615,48,152,4,8,5,5,0,0,13,19,13,19,0,0,0,0,0,0,0,0,0,0,13,19,0,0,0,0,0,0,0,0
050,17,119,Illinois,Madison County,3,0,269341,131593,137748,117820,122333,10007,11412,405,375,1058,1296,76,53,2227,2279,119928,124478,11289,12747,999,1010,1621,1862,150,146,127747,134212,114426,119222,9866,11286,291,277,1024,1248,54,46,2086,2133,116402,121230,11078,12544,810,841,1563,1790,118,130,3846,3536,3394,3111,141,126,114,98,34,48,22,7,141,146,3526,3248,211,203,189,169,58,72,32,16
050,17,119,Illinois,Madison County,3,1,16285,8330,7955,6800,6514,982,900,29,24,67,89,10,2,442,426,7228,6933,1293,1195,78,72,176,201,21,10,7912,7553,6439,6160,963,885,17,16,65,86,7,1,421,405,6848,6558,1259,1169,58,57,171,195,16,9,418,402,361,354,19,15,12,8,2,3,3,1,21,21,380,375,34,26,20,15,5,6,5,1
050,17,119,Illinois,Madison County,3,2,17001,8829,8172,7415,6926,910,789,29,15,82,88,9,3,384,351,7786,7265,1171,1032,82,61,177,183,15,12,8392,7786,7041,6582,889,781,13,5,82,85,6,3,361,330,7390,6901,1138,1012,57,43,172,173,10,10,437,386,374,344,21,8,16,10,0,3,3,0,23,21,396,364,33,20,25,18,5,10,5,2
050,17,119,Illinois,Madison County,3,3,17146,8890,8256,7500,6935,913,873,23,28,84,89,8,4,362,327,7850,7251,1157,1090,88,89,160,159,14,9,8532,7909,7195,6627,901,861,15,20,76,85,5,4,340,312,7524,6928,1133,1072,71,73,149,153,11,9,358,347,305,308,12,12,8,8,8,4,3,0,22,15,326,323,24,18,17,16,11,6,3,0
050,17,119,Illinois,Madison County,3,4,18092,9222,8870,7834,7426,1054,1096,32,25,73,71,1,5,228,247,8053,7659,1201,1257,85,90,123,123,4,11,8864,8561,7525,7168,1032,1078,21,16,67,66,0,4,219,229,7735,7386,1175,1229,68,69,117,117,3,10,358,309,309,258,22,18,11,9,6,5,1,1,9,18,318,273,26,28,17,21,6,6,1,1
050,17,119,Illinois,Madison County,3,5,19974,9911,10063,8679,8571,892,1167,33,23,136,116,12,2,159,184,8830,8743,977,1277,81,75,182,160,18,6,9514,9749,8328,8303,878,1146,21,17,130,109,8,1,149,173,8470,8464,960,1249,64,64,173,152,14,5,397,314,351,268,14,21,12,6,6,7,4,1,10,11,360,279,17,28,17,11,9,8,4,1
050,17,119,Illinois,Madison County,3,6,17942,9004,8938,8083,7819,693,856,38,42,81,90,2,5,107,126,8184,7936,747,924,70,83,114,122,9,14,8683,8616,7800,7542,687,841,21,28,77,87,2,5,96,113,7892,7649,735,904,46,60,105,118,7,12,321,322,283,277,6,15,17,14,4,3,0,0,11,13,292,287,12,20,24,23,9,4,2,2
050,17,119,Illinois,Madison County,3,7,16398,8019,8379,7177,7334,638,801,33,23,81,108,7,7,83,106,7255,7434,675,857,60,58,105,136,13,15,7784,8120,6971,7107,628,796,21,15,81,103,7,7,76,92,7042,7193,661,843,45,43,103,129,12,14,235,259,206,227,10,5,12,8,0,5,0,0,7,14,213,241,14,14,15,15,2,7,1,1
050,17,119,Illinois,Madison County,3,8,16598,8141,8457,7309,7405,621,810,29,30,88,120,9,4,85,88,7387,7483,655,850,67,63,114,147,13,11,7841,8202,7040,7183,609,803,23,22,87,112,5,2,77,80,7110,7254,641,840,55,51,112,137,7,8,300,255,269,222,12,7,6,8,1,8,4,2,8,8,277,229,14,10,12,12,2,10,6,3
050,17,119,Illinois,Madison County,3,9,17298,8590,8708,7796,7797,613,693,22,24,80,103,2,3,77,88,7861,7873,643,728,63,66,99,129,7,12,8351,8507,7588,7623,601,684,19,21,78,98,1,3,64,78,7642,7690,625,715,49,57,97,121,6,10,239,201,208,174,12,9,3,3,2,5,1,0,13,10,219,183,18,13,14,9,2,8,1,2
050,17,119,Illinois,Madison County,3,10,20234,9990,10244,9237,9285,583,748,34,28,71,98,5,6,60,79,9291,9356,600,774,70,72,88,118,8,13,9776,10058,9042,9116,579,744,28,24,68,97,4,4,55,73,9091,9181,595,767,60,67,85,116,7,10,214,186,195,169,4,4,6,4,3,1,1,2,5,6,200,175,5,7,10,5,3,2,1,3
050,17,119,Illinois,Madison County,3,11,20925,10464,10461,9699,9545,585,717,34,36,65,87,3,2,78,74,9773,9612,608,742,84,80,87,106,4,6,10291,10292,9544,9390,580,713,30,32,63,86,2,2,72,69,9612,9452,601,735,76,74,85,105,3,6,173,169,155,155,5,4,4,4,2,1,1,0,6,5,161,160,7,7,8,6,2,1,1,0
050,17,119,Illinois,Madison County,3,12,18003,8762,9241,8136,8506,508,565,28,34,37,70,1,1,52,65,8181,8563,520,589,56,76,53,84,5,3,8637,9133,8016,8410,507,562,26,26,37,70,1,1,50,64,8059,8466,518,585,54,67,52,83,5,3,125,108,120,96,1,3,2,8,0,0,0,0,2,1,122,97,2,4,2,9,1,1,0,0
050,17,119,Illinois,Madison County,3,13,14892,7130,7762,6672,7183,364,460,17,17,37,67,1,5,39,30,6705,7209,373,472,44,38,50,72,4,7,7050,7674,6596,7103,361,458,16,14,37,66,1,5,39,28,6629,7127,370,468,43,34,50,71,4,7,80,88,76,80,3,2,1,3,0,1,0,0,0,2,76,82,3,4,1,4,0,1,0,0
050,17,119,Illinois,Madison County,3,14,11216,5328,5888,4990,5502,257,303,12,11,39,41,2,3,28,28,5010,5526,266,311,29,32,50,46,7,5,5259,5833,4925,5451,257,301,10,9,39,41,2,3,26,28,4943,5475,264,309,26,30,49,46,6,5,69,55,65,51,0,2,2,2,0,0,0,0,2,0,67,51,2,2,3,2,1,0,1,0
050,17,119,Illinois,Madison County,3,15,8620,3917,4703,3711,4443,158,210,7,8,16,23,3,1,22,18,3733,4457,161,213,23,19,20,28,4,4,3869,4657,3664,4402,158,209,6,6,16,22,3,1,22,17,3686,4415,161,211,22,17,20,27,4,4,48,46,47,41,0,1,1,2,0,1,0,0,0,1,47,42,0,2,1,2,0,1,0,0
050,17,119,Illinois,Madison County,3,16,7199,3050,4149,2904,3952,121,158,2,3,14,18,0,0,9,18,2912,3967,125,164,8,15,14,21,1,3,3014,4110,2870,3915,121,158,2,2,14,17,0,0,7,18,2876,3930,125,164,6,14,14,20,1,3,36,39,34,37,0,0,0,1,0,1,0,0,2,0,36,37,0,0,2,1,0,1,0,0
050,17,119,Illinois,Madison County,3,17,5998,2309,3689,2230,3538,66,120,2,4,2,12,1,0,8,15,2238,3552,67,122,8,14,3,17,2,2,2284,3658,2207,3507,66,120,1,4,2,12,0,0,8,15,2215,3521,67,122,7,14,3,17,1,2,25,31,23,31,0,0,1,0,0,0,1,0,0,0,23,31,0,0,1,0,0,0,1,0
050,17,119,Illinois,Madison County,3,18,5520,1707,3813,1648,3652,49,146,1,0,5,6,0,0,4,9,1651,3659,50,150,3,7,6,10,1,3,1694,3794,1635,3633,49,146,1,0,5,6,0,0,4,9,1638,3640,50,150,3,7,6,10,1,3,13,19,13,19,0,0,0,0,0,0,0,0,0,0,13,19,0,0,0,0,0,0,0,0
050,17,119,Illinois,Madison County,4,0,268500,131179,137321,117391,121831,9961,11423,381,381,1075,1319,81,55,2290,2312,119547,124002,11303,12784,996,1004,1644,1877,149,126,127175,133703,113852,118649,9827,11294,267,277,1039,1271,57,47,2133,2165,115861,120681,11093,12588,792,826,1591,1812,114,113,4004,3618,3539,3182,134,129,114,104,36,48,24,8,157,147,3686,3321,210,196,204,178,53,65,35,13
050,17,119,Illinois,Madison County,4,1,16232,8376,7856,6821,6464,981,849,31,24,83,100,10,3,450,416,7261,6872,1295,1142,85,73,197,205,15,8,7942,7475,6446,6127,964,831,20,21,77,96,9,2,426,398,6862,6518,1263,1114,64,62,188,199,13,7,434,381,375,337,17,18,11,3,6,4,1,1,24,18,399,354,32,28,21,11,9,6,2,1
050,17,119,Illinois,Madison County,4,2,16750,8697,8053,7251,6741,925,831,31,15,80,101,12,3,398,362,7635,7092,1205,1077,84,66,173,185,18,9,8264,7661,6884,6387,910,823,14,5,79,99,8,3,369,344,7240,6720,1171,1062,55,48,171,181,13,8,433,392,367,354,15,8,17,10,1,2,4,0,29,18,395,372,34,15,29,18,2,4,5,1
050,17,119,Illinois,Madison County,4,3,17020,8839,8181,7470,6896,887,827,22,29,78,91,8,3,374,335,7829,7215,1143,1057,92,85,158,166,14,10,8482,7818,7163,6581,876,819,14,16,71,85,5,3,353,314,7503,6881,1121,1037,72,63,149,158,9,10,357,363,307,315,11,8,8,13,7,6,3,0,21,21,326,334,22,20,20,22,9,8,5,0
050,17,119,Illinois,Madison County,4,4,17107,8752,8355,7412,6944,975,1052,32,28,78,64,2,7,253,260,7652,7189,1142,1226,86,86,131,120,9,12,8381,8025,7088,6662,954,1037,21,18,73,60,0,5,245,243,7321,6891,1118,1205,71,66,125,114,5,8,371,330,324,282,21,15,11,10,5,4,2,2,8,17,331,298,24,21,15,20,6,6,4,4
050,17,119,Illinois,Madison County,4,5,19938,9759,10179,8537,8646,931,1221,22,22,119,112,7,1,143,177,8668,8814,1012,1323,59,70,158,154,11,6,9356,9879,8183,8396,913,1197,10,16,114,106,4,0,132,164,8303,8551,990,1292,39,58,152,146,8,5,403,300,354,250,18,24,12,6,5,6,3,1,11,13,365,263,22,31,20,12,6,8,3,1
050,17,119,Illinois,Madison County,4,6,17957,9019,8938,8106,7811,690,885,30,36,86,81,8,3,99,122,8199,7928,742,953,59,72,118,114,14,6,8689,8609,7813,7526,685,868,14,23,82,80,4,3,91,109,7898,7631,733,930,37,52,111,111,8,6,330,329,293,285,5,17,16,13,4,1,4,0,8,13,301,297,9,23,22,20,7,3,6,0
050,17,119,Illinois,Madison County,4,7,16750,8200,8550,7345,7490,637,798,32,26,83,118,6,8,97,110,7435,7593,681,855,72,61,112,149,9,14,7909,8286,7091,7257,626,793,22,17,83,112,6,8,81,99,7167,7350,665,844,51,47,110,142,9,14,291,264,254,233,11,5,10,9,0,6,0,0,16,11,268,243,16,11,21,14,2,7,0,0
050,17,119,Illinois,Madison County,4,8,15982,7835,8147,7032,7101,591,797,27,32,85,118,9,5,91,94,7120,7184,631,840,65,65,114,145,15,10,7525,7896,6756,6890,579,789,18,21,84,109,6,3,82,84,6835,6963,615,828,51,48,112,135,11,8,310,251,276,211,12,8,9,11,1,9,3,2,9,10,285,221,16,12,14,17,2,10,4,2
050,17,119,Illinois,Madison County,4,9,17309,8588,8721,7788,7805,622,688,14,25,83,113,3,3,78,87,7854,7885,649,724,59,65,106,138,8,7,8324,8496,7554,7607,610,680,11,21,81,109,2,3,66,76,7611,7676,635,711,45,54,102,134,6,7,264,225,234,198,12,8,3,4,2,4,1,0,12,11,243,209,14,13,14,11,4,4,2,0
050,17,119,Illinois,Madison County,4,10,19394,9585,9809,8836,8889,582,723,31,27,74,89,4,4,58,77,8887,8956,600,748,64,64,89,113,6,13,9386,9631,8652,8731,579,716,26,23,73,88,3,2,53,71,8698,8793,595,740,55,58,88,110,5,9,199,178,184,158,3,7,5,4,1,1,1,2,5,6,189,163,5,8,9,6,1,3,1,4
050,17,119,Illinois,Madison County,4,11,21020,10462,10558,9689,9620,587,738,37,31,67,85,3,4,79,80,9755,9685,608,767,86,81,88,102,8,7,10282,10378,9528,9453,583,734,33,27,63,83,2,4,73,77,9589,9515,602,762,78,75,84,100,6,7,180,180,161,167,4,4,4,4,4,2,1,0,6,3,166,170,6,5,8,6,4,2,2,0
050,17,119,Illinois,Madison County,4,12,18575,9138,9437,8492,8663,518,590,29,37,46,78,2,1,51,68,8540,8721,529,611,58,81,59,91,7,4,9001,9309,8361,8548,517,588,27,29,46,78,2,1,48,65,8406,8603,526,607,55,72,59,91,7,4,137,128,131,115,1,2,2,8,0,0,0,0,3,3,134,118,3,4,3,9,0,0,0,0
050,17,119,Illinois,Madison County,4,13,15616,7399,8217,6934,7603,376,485,16,22,31,65,1,5,41,37,6970,7634,386,495,41,48,40,74,4,8,7304,8119,6846,7514,372,483,14,18,31,64,1,5,40,35,6881,7544,381,493,39,42,40,72,4,8,95,98,88,89,4,2,2,4,0,1,0,0,1,2,89,90,5,2,2,6,0,2,0,0
050,17,119,Illinois,Madison County,4,14,11340,5397,5943,5056,5551,259,307,12,11,38,43,1,3,31,28,5080,5575,269,316,32,30,46,49,4,8,5329,5882,4991,5494,259,305,11,9,38,43,1,3,29,28,5013,5518,267,314,30,28,46,49,4,8,68,61,65,57,0,2,1,2,0,0,0,0,2,0,67,57,2,2,2,2,0,0,0,0
